"","control_cells_1","control_cells_2","control_cells_3","LPS_cells_1","LPS_cells_2","LPS_cells_3"
"Arpp19",1369.60019727685,1291.64750631063,1505.17722349101,1866.23693966035,1820.1924730862,1732.18519717918
"Bcl2l1",4466.81888901345,4093.40511353004,4350.46172965728,3463.75268732878,4004.64221392343,4091.57371575456
"Khsrp",5051.90248206066,5559.21865147882,5359.34314424829,4367.24834859292,4454.22100385037,4402.79600118181
"Ccdc124",1934.2599277331,2080.93171905228,1874.41261742098,1915.60828727041,2215.07797956704,2145.24474419883
"Cct4",5723.48714019905,5584.38715316063,5666.67731037236,7568.62758862252,7345.30796681121,6943.01704034183
"X0610009B22Rik",617.521492456405,648.340603323498,571.228874138724,521.925674734942,527.243252420403,534.883560887198
"Cpt1c",28.8336883637232,34.2291622872654,20.6337426019691,50.7819575417782,42.6607610879579,59.008506717093
"Zfp655",3344.70785019189,3115.86050820843,3490.36045909098,2705.5498490314,2175.69881548585,2377.47177063384
"Rhoa",6879.23748211162,6528.70933626225,6501.80089252574,6158.72296187232,6342.23314840974,5919.8856738761
"Zmiz1",6521.21918492873,6254.87603796412,7379.27794633579,3835.44840433597,3620.69536413181,3665.18966721815
"Ankrd26",223.461084818855,191.280612781777,185.703683417722,222.171064245279,134.545477277406,225.56477567663
"Aldh16a1",2788.4579455084,2754.4408240576,2493.42489548006,1768.90485437194,2080.53250228964,2017.71022968124
"Hnrnpa0",104.522120318497,118.795327938157,133.576333686432,138.239773308174,80.9460595002278,67.5742576921549
"Prrg2",236.676525318894,262.759157558126,254.120829940041,155.167092488767,214.397671108711,201.771022968124
"Hnrnph1",1225.43175545824,1210.10156086156,1119.65203277001,1903.61810285082,1579.54202592336,1546.59392605284
"Ift43",575.472363592642,556.7272572017,484.349957919906,534.621164120387,598.344520900333,563.436064137404
"Id3",52.8617620001592,60.4044040363508,47.7834039203495,330.788028987416,391.603909474075,417.818297561352
"Arid1a",1671.15252141412,1546.35274333058,1573.59437001333,1064.30519347977,1216.37862384126,1222.04713910883
"Ctsd",175911.929899711,165848.345202339,175220.656189469,211259.996423456,248979.140366012,251423.826120233
"Rplp1",7430.68177206783,6559.9182783477,6244.42210322749,5873.07445069982,6745.86958024196,7012.49479825066
"Abhd8",1161.75736032168,1123.52191507612,1273.86210905841,813.921930600167,966.977251327046,1101.17487534962
"Ift22",1787.68867855084,1928.91396889414,1859.20880708269,1587.64147814643,1888.01214455937,1856.86446137175
"Mid1ip1",1808.11254114181,1775.88947866871,1990.61316786365,1440.2327402821,1356.39342946328,1525.65542366936
"Ap2s1",3649.86438537463,3586.00811962469,3488.18848618551,2391.68913922458,2829.83048550121,2727.71581050304
"Fgfrl1",52.8617620001592,70.4718047090759,46.6974174676143,16.9273191805927,7.65705968245398,0.95175010834021
"X4930432K21Rik",407.27584813759,359.406204016287,364.891448119033,227.108199006286,217.679268115477,252.213778710156
"Emc10",2471.28737350744,2606.45003416854,2546.63823166408,2167.40216008173,2298.21177040512,2436.48027735094
"Clstn3",24.028073636436,29.1954619509029,44.5254445621439,34.5599433270435,28.4405073919719,32.3595036835671
"Fbxw9",957.518734411974,861.769497585271,815.575826004147,525.452199564232,602.71998357602,540.594061537239
"Fnbp4",833.774155184328,931.234562227075,929.604403541345,1090.40147721651,995.417758719018,904.162602923199
"Scrn3",778.509585820526,783.243772338015,829.693649889705,446.458043388133,413.481222852515,411.156046802971
"Phax",992.359441184806,1067.14447130886,999.107536516399,1103.09696660196,1108.08592261798,1158.27988185004
"Tle1",514.20077581973,602.030560228963,620.098264511808,149.524652761902,133.451611608484,129.438014734269
"Relt",415.685673910342,391.621886169008,383.353217815531,524.041589632516,562.246953825907,616.734070204456
"Snrpb2",695.612731774822,711.765227561667,489.779890183582,652.407093418678,530.524849427169,683.35657778827
"Ubc",12560.6754934469,11884.566494152,12572.4651633156,11191.7791982352,13151.5469374492,13057.0597363193
"Prpf31",2984.28674564535,3370.56574522837,2962.57104306167,3904.56829099005,4540.63639169521,4192.45922723862
"Sertad1",461.339013819571,474.174571685354,427.878662377675,205.949050030545,222.054730791165,179.8807704763
"Carhsp1",939.497679184647,768.142671328927,823.177731173294,629.837334511221,721.951341488518,695.729329196693
"Elk3",487.76989481965,474.174571685354,449.598391432379,593.161476286603,468.174506298615,588.181566954249
"Herpud2",1021.19312954853,877.877338661631,1074.04060175513,824.501505088037,802.897400988746,863.23734826457
"Rdh13",1064.44366209411,848.681876710729,860.101270566291,909.138100991001,936.34901259723,947.943107906849
"Nutf2",1374.40581200414,1656.08741066328,1605.08797714265,2079.23903934947,2247.8939496347,2237.56450470783
"Arpc5",9631.65331716536,9903.30204175971,10148.5434008106,11844.1862916539,11396.9864044983,11485.7203074496
"Pou2f2",49.2575509546938,36.2426424218105,51.0413632785552,650.291178521104,636.629819312602,604.361318796033
"Mgst1",4058.34163719404,4502.14158084268,3963.85055248354,4128.14996516705,3675.38864757791,3922.16219647
"Ubqln4",3831.27634132972,3425.93644892836,3361.12807121549,4138.02423468906,4421.40503378271,4543.65501721616
"Rps18",28953.8287319054,26871.9058756379,26252.6365084211,20654.8559251524,21879.5011097778,22275.7112857026
"Rpl10",22712.5366048411,22802.6625237224,21785.9742283212,16339.0948390671,18348.5027304976,17515.0572437849
"Rps15a",5049.49967469702,4470.93263875723,4569.83099310979,5741.18242208436,6113.61522360504,6126.41544738593
"Ncaph2",5689.84783710804,6209.57273493686,5410.38450752685,4430.72579552014,4880.82861472995,4950.05231347743
"Hipk1",2823.29865228123,2743.3666833176,3128.72697033016,2242.86979142854,1745.80960759951,1861.62321191345
"Gprc5b",462.540417501393,418.803867985365,481.091998561701,169.273191805927,217.679268115477,196.060522318083
"Man1a2",1939.06554246038,1940.99484970141,1933.05588586868,2505.24323872772,2072.87544260719,2068.15298542328
"Acyp1",198.231607500597,169.132331301782,145.522184666519,124.133673991013,148.765730973392,107.547762242444
"Hdac5",4824.83718619635,5169.61024544435,4819.60787723889,1946.64170576816,2231.48596460087,2209.96375156597
"Rala",589.889207774503,548.67333666352,589.690643835222,630.542639477079,627.878893961226,602.457818579353
"Vdac3",5462.78254124372,5241.0887902207,5381.062873303,9482.82526596121,9773.68975181805,9593.64109206931
"Vps72",3051.56535182737,2806.79130755577,2937.59335464876,2176.57112463788,2533.39288922335,2631.58904956068
"Gabpa",687.202906002069,744.98764978166,787.340178233032,755.38161843395,586.311998542191,618.637570421136
"Dynll1",4034.3135635576,3798.43027381919,3644.57053537939,3711.31473034495,3917.13296040967,4299.05523937273
"Pdcl",1266.27948064018,1416.48327465243,1381.37476787919,1474.79268360914,1029.3275944556,1232.51639030057
"Tmem184b",4632.61259710486,4728.65809597899,4692.54746226887,4254.39955405564,4677.36960031046,4956.71456423581
"Nf2",2818.49303755394,3133.98182941933,2944.10927336517,3180.22009105386,3337.38415588101,3333.02887940741
"Zmat5",257.100387909865,262.759157558126,217.197290547043,265.899972128477,323.784238000911,312.174035535589
"Ewsr1",9368.54591084639,9752.29103166883,9440.48023362723,9216.21998886688,9456.46870783067,9481.33457928517
"Ap1b1",7763.47059193247,8072.04185939101,7959.1947120964,4430.02049055429,5276.80798687971,5527.76462923994
"Gnat2",64.8757988183771,47.3167831618081,80.362997502406,19.7485390440248,43.7546267568799,48.5392555253507
"Bcl2l13",1493.3447765045,1625.88520864511,1592.05613970983,1555.19744971696,1576.2604289166,1665.56268959537
"Ccl8",0,0,0,16.9273191805927,5.46932834460999,2.85525032502063
"Lnpk",259.503195273509,396.65558650537,358.375529402621,384.391206392626,362.069536413181,347.388789544176
"Pttg1ip",2744.00600928099,2689.00271968488,2532.52040777852,2039.03665629556,2351.81118818229,2218.52950254103
"Trpm2",46.8547435910502,77.5189851799835,52.1273497312904,229.22411390386,243.932044169605,201.771022968124
"Ube2g2",1583.45005264113,1663.13459113419,1517.1230744711,2215.36289776007,2484.16893412186,2286.10376023318
"Syn2",3.6042110454654,2.01348013454503,26.0636748656452,0.70530496585803,2.18773133784399,3.80700043336084
"Elk1",756.884319547733,907.072800612534,818.833785362353,1015.63915083556,1157.30987771947,1032.64886754913
"Nav1",1720.41007236882,1626.89194871238,1766.8999586002,1215.94576113924,1076.36381821925,1200.156886617
"Tnpo1",4077.56409610319,4497.10788050632,4602.41058669185,5501.37873369263,4912.55071912869,4858.68430307677
"Rnmt",1620.69356677761,1835.28714263779,1724.54648694352,2133.54752172054,1965.67660705283,2124.30624181535
"Srp14",5621.3678272442,5183.70460638617,5421.2443720542,4611.2838667798,4541.73025736413,4494.16401158247
"Cdk9",7138.74067738513,6878.04813960581,7530.23006326599,5557.09782599542,6391.45710351123,5783.78540838345
"Tor2a",2110.8662689609,2074.89127864865,2069.89017891332,2043.26848609071,2159.29083045202,2294.66951120825
"Fpgs",677.591676547495,700.691086821669,570.142887685988,636.185079203943,682.572177407326,710.957330930137
"Mrtfb",865.010650911695,942.308702967072,957.840051312461,796.994611419574,647.568476001822,750.930835480425
"Cbx5",1171.36858977625,1330.91036893426,1271.69013615294,3089.23575045817,2655.90584414261,2556.4007910018
"Apobec3",981.54680804841,928.214342025257,848.155419586204,2601.16471408441,2504.95238183137,2785.77256711179
"Sardh",615.118685092761,640.286682785318,603.80846772078,314.566014772681,261.433894872357,258.876029468537
"Vav2",1309.53001318576,1145.67019655612,1154.40359925753,1458.57066939441,1263.41484760491,1186.83238510024
"Ppp2cb",164.592304409586,118.795327938157,103.168713009846,274.363631718774,208.928342764101,195.108772209743
"Dmap1",1077.65910259415,1080.23209218341,1067.52468303872,871.756937800525,964.789519989202,941.280857148467
"Mcu",949.108908639221,912.106500948897,1093.58835790436,890.094866912834,817.117654684732,913.680104006601
"Oit3",1633.90900727765,1516.1505413124,1428.07218534681,1748.45101036206,1741.43414492382,1558.96667746126
"Bcr",156.182478636834,142.957089552697,132.490347233696,151.640567659476,135.639342946328,117.065263325846
"Fxyd5",24687.6442577561,25165.481461611,25535.8854496159,8540.53783157488,9994.65061694029,10618.6759587517
"Tfcp2",658.369217638346,483.235232290806,642.903980019248,550.843178335121,519.586192737949,568.194814679105
"Ubp1",712.432383320327,632.232762247138,709.149153636096,703.189050960456,778.832356272462,634.81732226292
"Nuak2",1188.18824132176,1387.28781270152,1233.68061030721,777.951377341407,1067.61289286787,1046.92511917423
"Ick",132.154405000398,163.091890898147,111.856604631727,141.766298137464,191.42649206135,229.37177610999
"Sdhb",8415.8327911617,8284.46401358551,7517.19822583317,8766.94072561531,10222.1746760761,10409.2909349169
"Snap47",3560.96051291981,3424.92970886109,3193.88615749427,3173.87234636113,3333.00869320533,3530.99290194218
"Kdsr",1011.58190009395,840.627956172548,939.378281615962,512.756710178788,440.827864575565,371.182542252682
"Vps4b",3252.19976669161,3110.82680787207,3455.60889260346,3182.33600595143,2938.12318672448,2675.36955454433
"Rps25",8991.30515475434,7923.04432943468,7938.56096949443,7667.37028384264,8349.4766508816,7939.49940377403
"Taz",1708.3960355506,1377.2204120288,1487.80144024725,931.0025549326,988.854564705486,1065.00837123269
"Kif19a",259.503195273509,291.954619509029,318.194030651418,155.872397454625,205.646745757335,244.599777843434
"Aldh3a2",1207.41070023091,1215.13526119792,1202.18700317788,1414.13645654535,1485.46957839607,1267.73114430916
"Tmem115",1737.22972391432,1859.44890425233,1910.25017036125,1107.32879639711,1307.16947436179,1303.89764842609
"Hyal2",2849.72953328131,2886.3237728703,2591.16367622623,1172.21685325605,1358.58116080112,1270.58639463418
"Ifrd2",995.963652230271,1023.85464841615,962.183997123401,1276.60198820303,1512.81622011912,1384.796407635
"Hyal1",3802.44265296599,3415.86904825564,3843.30605622993,381.569986529194,331.441297683365,324.546786944011
"Tusc2",1393.62827091329,1466.82027801605,1421.5562666304,998.006526689112,1112.46138529367,1142.10013000825
"Nprl2",979.144000684766,1118.48821473976,957.840051312461,703.189050960456,642.099147657212,724.281832446899
"Rassf1",331.587416182817,320.143341392659,296.474301596714,211.591489757409,262.527760541279,237.937527085052
"Slc3a2",12253.1161509005,11481.870467243,12372.6436560123,12869.6997120115,14697.179127636,15246.0849855018
"Nxf1",1969.10063450593,2139.32264295409,2233.87413327634,2290.83052910688,2619.80827706818,2362.2437689004
"Stx5a",2550.58001650768,2454.43228401039,2747.5457254201,1706.13271241057,1768.78078664687,1718.86069566242
"Tnfrsf13b",418.088481273986,494.309373030804,556.025063800431,672.860937428561,515.210730062261,557.725563487363
"Spire2",504.589546365156,432.898228927181,436.566553999557,396.381390812213,321.596506663067,327.402037269032
"X2610507B11Rik",8662.12054593517,7976.40155300012,8136.21050389224,6079.72880569622,6520.53325244403,6514.72949158873
"AI597479",690.807117047534,624.178841708958,677.655546506775,804.047661078154,729.608401170972,758.544836347147
"Tmem86a",2531.35755759853,2421.20986179039,2671.52667372863,1929.00908162171,1853.00844315386,2041.50398238975
"Tex14",80.4940466820605,97.6537865254338,83.6209568606116,40.2023830539077,5.46932834460999,19.9867522751444
"Ifi35",436.109536501313,566.794657874425,471.318120487084,990.248172064674,1369.51981749034,1338.16065232633
"Rdm1",228.266699546142,258.732197289036,228.057155074395,56.4243972686424,61.2564774596318,40.925254658629
"Nedd8",2608.24739323513,2481.61426582674,2388.08420956474,3253.57180750309,3765.08563242951,3686.12816960163
"Gosr1",1877.79395468747,1618.8380281742,1815.76934897328,1967.09554977805,1676.89607045742,1910.1624674388
"Mrpl52",1212.2163149582,1238.29028274519,1129.42591084462,1955.10536535846,2189.91906918184,2516.42728645151
"Kansl3",1226.63315914006,1322.85644839608,1359.65503882449,1535.44891067293,1731.58935390352,1581.80868006143
"Eya4",855.399421457121,789.28421274165,802.543988571325,208.770269893977,143.296402628782,162.749268526176
"Faf1",3939.40267269368,3875.94925899918,3806.38251683693,3674.63887212034,3861.34581129465,3355.87088200758
"Tsacc",12.014036818218,18.1213212109052,29.3216342238508,51.4872625076362,38.2852984122699,32.3595036835671
"Mettl16",952.713119684687,823.513375028916,912.228620297582,1221.58820086611,1275.44736996305,1160.18338206672
"Pigyl",300.35092045545,281.887218836304,292.130355785773,283.532596274928,257.058432196669,366.423791710981
"Rbm25",599.500437229078,788.277472674378,636.388061302837,916.191150649581,751.485714549412,891.789851514776
"Psen2",3359.12469437375,3160.15707116842,3093.97540384263,4328.45657547073,4524.22840666138,4581.72502154977
"Plcd1",69.6814135456643,58.3909239018058,65.159187164113,69.825191619945,66.7258058042418,61.8637570421136
"Fads1",12470.5702173103,13398.7035553299,13243.604791106,12069.1785757626,13054.1928929151,12076.7571247289
"Lmbr1",118.938964500358,97.6537865254338,142.264225308313,171.389106703501,168.455313013988,133.245015167629
"Tnfrsf22",1317.93983895851,1300.70816691609,1188.06917929233,1598.2210526343,1890.19987589721,1694.11519284557
"Cars",5337.83655833425,5372.9717390334,6073.92223014806,4481.50775306192,5329.31353898797,4950.05231347743
"Phlda2",15.6182478636834,18.1213212109052,14.1178238855578,21.8644539415989,15.314119364908,14.2762516251031
"Kdelr3",968.33136754837,971.504164917975,806.887934382265,317.387234636113,299.719193284627,315.029285860609
"Apip",766.495549002308,748.007869983477,799.286029213119,866.114498073661,982.291370691954,937.473856715106
"Pdhx",2436.44666673461,2398.05484024313,2291.43141527131,2768.32199099277,2650.436515798,2914.25883173772
"Vac14",7413.86212052232,7389.47209378025,7329.32256950997,7847.22305013644,8570.43751600385,8545.76422278674
"Mcoln2",699.216942820287,785.25725247256,853.58535184988,3171.75643146356,3307.84978282012,2996.10934105498
"Akt1s1",843.385384638903,861.769497585271,996.935563610928,684.851121848147,709.918819130376,1013.61386538232
"Tbrg1",3562.16191660163,3500.43521390653,3240.58357496188,3149.1866725561,3514.59039424638,3212.15661564821
"Adssl1",6644.96376415637,7748.87829779653,7166.42460159969,1966.39024481219,1907.70172659996,1991.06122664772
"Brf1",1554.61636427741,1615.81780797238,1539.92878997854,1231.46247038812,1345.45477277406,1127.82387838315
"Odc1",2595.03195273509,2694.03642002125,2542.29428585314,6033.88398291545,6765.55916228255,6633.69825513126
"Thg1l",94.9108908639221,83.5594255836186,85.7929297660821,137.534468342316,161.892119000456,101.837261592402
"Pabpc4",735.259053274941,771.162891530745,640.732007113778,942.287434386328,854.30908742808,990.771862782158
"Exoc3l2",15.6182478636834,14.0943609418152,21.7197290547043,15.5167092488767,1.093865668922,20.9385023834846
"Zfp296",70.8828172274861,121.815548139974,69.5031329750538,99.4480001859822,164.0798503383,137.05201560099
"Sugp1",2227.40242609762,2106.1002207341,2176.31685128137,1843.66718075289,1847.53911480925,1884.46521451361
"Dhdh",259.503195273509,228.52999527086,285.614437069362,315.271319738539,254.870700858825,290.283783043764
"Zfp790",466.144628546858,401.689286841733,444.168459168703,311.039489943391,263.621626210201,287.428532718743
"Fuz",154.981074955012,155.037970359967,144.436198213784,80.4047661078154,98.4479102029798,111.354762675805
"Sptbn4",6.007018409109,9.06066060545262,2.17197290547043,16.9273191805927,10.93865668922,18.083252058464
"Pgam1",24034.0806548451,24865.4729215638,24357.5901483982,19667.4289729512,22096.0865122243,21663.7359660399
"Evi5",734.057649593119,704.718047090759,692.859356845068,587.519036559739,447.391058589097,586.278066737569
"Evi5l",600.701840910899,664.448444399859,523.445470218374,329.3774190557,350.037014055039,366.423791710981
"Snapc2",1010.38049641213,1254.39812382155,1213.04686770524,855.53492358579,1079.64541522601,1142.10013000825
"Git1",717.237998047614,689.616946081671,697.203302656009,675.682157291993,671.633520718106,588.181566954249
"Gltp",6839.5911606115,7010.93782848578,6934.02350071435,5799.01742928472,6061.10967149679,5865.63591770071
"Bnip2",1740.83393495979,1638.97282951965,1877.67057677919,2194.20374878433,1834.41272678219,1969.17097415589
"Ccnt1",1906.6276430512,1800.05124028325,1917.85207553039,2185.74008919403,2025.83921884354,1664.61093948703
"Brms1l",401.268829728481,390.615146101735,332.311854536976,599.509220979325,613.65864026524,532.028310562177
"Med15",4090.77953660323,4117.56687514458,4320.05410898069,3207.02167975646,3474.11736449626,3820.3249348776
"Dhdds",2255.03471077952,2503.76254730674,2537.9503400422,2053.84806057858,2411.973799973,2459.3222799511
"Crybg2",120.14036818218,100.674006727251,119.458509800874,95.9214753566921,108.292701223278,86.6092598589591
"Ubxn11",108.126331363962,143.963829619969,123.802455611815,181.968681191372,218.773133784399,173.218519717918
"Tjap1",892.642935593597,1019.82768814706,974.129848103489,820.269675292889,875.092535137598,849.912846747807
"Rpl15",8545.58438879846,9116.03130915261,8161.18819230515,7546.05782971506,8963.13529114685,9331.90981227576
"Tmem167",1785.28587118719,1733.60639584327,1720.20254113258,2504.53793376186,2492.91985947323,2944.71483520461
"Mplkip",314.767764637311,364.43990435265,321.451990009624,367.463887212034,414.575088521437,391.169294527826
"Kif11",1092.07594677602,1297.68794671427,1070.78264239692,1969.91676964148,1734.87095091029,1724.57119631246
"Rpa3",269.114424728083,294.974839710846,236.745046696277,359.000227621737,389.416178136231,377.844793011063
"Mlkl",1535.39390536826,1487.96181942877,1471.51164345622,2826.15699819313,3125.17421611015,2977.07433888818
"Tnpo3",3600.60683441993,3688.69560648649,3817.24238136428,4142.96136945007,3838.37463224729,3728.95692447694
"Ttll5",407.27584813759,414.776907716275,406.158933322971,540.263603847251,537.088043440701,512.041558287033
"Zfp715",970.734174912014,848.681876710729,916.572566108522,550.843178335121,472.549968974303,507.282807745332
"Cdh23",33.6393030910104,26.1752417490853,24.97768841291,117.080624332433,108.292701223278,133.245015167629
"Rps5",14962.2814534087,14747.735245475,13681.2573315583,10592.2699772559,12460.2238346905,12636.386188433
"Adgrl1",158.585286000477,151.011010090877,103.168713009846,76.8782412785253,80.9460595002278,70.4295080171755
"Amotl1",1648.32585145951,1384.26759249971,1617.03382812274,1934.65152134858,1995.21098011372,2010.09622881452
"X2200002J24Rik",174.203533864161,178.192991907235,187.875656323192,100.858610117698,123.606820588186,126.582764409248
"Etv5",1925.85010196034,2027.57449548684,2086.17997570435,1864.12102476277,1747.99733893735,1898.74146613872
"Gfod2",165.793708091408,82.5526855163461,112.942591084462,201.717220235397,207.834477095179,253.165528818496
"Enkd1",169.397919136874,290.947879441756,184.617696964987,395.676085846355,444.109461582331,422.577048103053
"Atp6v0d1",21483.5006383374,21149.595333261,20180.8862511785,14570.1899846952,16937.4160175882,16486.2153766691
"Ptprs",13037.6327551302,12364.781506241,12253.1851462114,10171.2029126386,9481.62761821587,8467.72071390284
"Slc41a1",1066.84646945776,978.551345388883,1159.83353152121,983.195122406094,856.496818765924,1024.08311657407
"B4galnt2",52.8617620001592,55.3707036999882,42.3534716566734,122.017759093439,110.480432561122,122.775763975887
"Nelfb",3624.63490805637,3661.51362467013,3433.88916354875,2893.8662749155,3038.75882826531,3218.81886640659
"Card14",5976.98331706345,5738.41838345333,5989.21528683472,667.218497701696,635.53595364368,695.729329196693
"Tmem175",1609.88093364121,1418.49675478697,1577.93831582427,1134.13038509971,1099.33499726661,1198.25338640032
"Tango2",2131.29013155187,2186.6394261159,1958.03357428159,1561.54519440968,1868.32256251877,1568.48417854467
"Ndufs2",11258.3539023521,11551.3355318848,11072.7178720883,10157.8021182873,11136.6463752949,11229.6995283061
"Atraid",2318.70910591607,2145.36308335773,2234.96011972907,1017.04976076728,1011.82574375285,1132.58262892485
"Cad",3106.82992119117,3850.78075731736,3644.57053537939,4106.99081619131,4737.53221210117,4490.35701114911
"Sh3bp5l",1309.53001318576,1013.78724774342,1239.11054257088,754.676313468092,788.67714729276,788.049089705694
"Atad1",1267.480884322,1176.87913864157,1467.16769764528,1741.39796070348,1385.92780252417,1455.22591565218
"Pten",1754.04937545983,1906.76568741414,1938.48581813236,1841.55126585532,1463.59226501763,1623.6856848284
"Pea15a",6906.86976679352,6193.4648938605,6705.96634563996,5360.31774052103,6923.07581860732,6380.53272631276
"Timm23",2753.61723873556,2441.34466313584,2588.99170332076,3779.72931203318,4176.37912394419,4118.22271878809
"Tnfaip8l2",7842.7632349327,7732.77045672017,7212.03603261457,4540.04806522814,5218.83310642685,5128.02958373705
"Trnt1",836.176962547972,991.638966263425,899.196782864759,1148.23648441687,936.34901259723,1057.39437036597
"Ehmt2",5865.25277465402,6760.25955173493,6029.39678558592,4162.00460352823,4554.8566453912,4671.18953173375
"Elof1",927.483642366429,1076.20513191432,862.273243471762,1197.60783202693,1515.00395145697,1432.38391305202
"Med16",1439.28161082252,1626.89194871238,1590.97015325709,1158.81605890474,1314.82653404424,1302.94589831775
"St3gal1",336.393030910104,365.446644419922,364.891448119033,235.571858596582,304.094655960315,328.353787377372
"Tmem259",538.228849456166,519.477874712617,522.359483765639,454.921702978429,493.333416683821,431.142799078115
"Rnf170",145.369845500438,189.267132647232,150.952116930195,215.118014586699,152.047327980158,146.569516684392
"Myl2",9.61122945457439,13.0876208745427,1.08598645273522,12.6954893854445,20.7834477095179,31.4077535752269
"Dedd",54.063165681981,63.4246242381683,49.9553768258199,59.2456171320745,41.5668954190359,63.767257258794
"Mcemp1",54.063165681981,36.2426424218105,36.9235393929973,806.868880941586,731.796132508816,675.742576921549
"Nit1",1823.73078900549,1698.37049348873,1763.64199924199,1345.01656989126,1269.97804161844,1294.38014734268
"Prdm15",406.074444455768,367.460124554467,387.697163626472,384.391206392626,432.076939224189,335.016038135754
"Rnf168",336.393030910104,444.979109734451,358.375529402621,557.896227993702,495.521148021665,457.791802111641
"Tctex1d2",271.517232091727,347.325323209017,267.152667372863,413.308709992806,371.914327433479,465.405802978362
"Chp1",2932.62638732701,3019.21346175027,2991.89267728552,2838.14718261271,2551.98860559502,2512.62028601815
"Trpv4",0,14.0943609418152,2.17197290547043,11.2848794537285,6.56319401353198,23.7937527085052
"Tvp23b",776.106778456882,805.39205381801,799.286029213119,787.825646863419,726.326804164206,663.369825513126
"Dnajc7",1715.60445764153,1711.45811436327,1782.10376893849,1698.37435778614,1648.45556306545,1564.6771781113
"Zfp385c",48.056147272872,7.04718047090759,32.5795935820565,16.9273191805927,39.3791640811919,17.1315019501238
"Cacybp",2376.37648264352,2614.50395470672,2637.86109369384,3962.40329819041,3650.2297371927,4872.96055470187
"Cluap1",106.92492768214,114.768367669066,100.996740104375,119.196539230007,121.419089250342,116.113513217506
"Zswim7",240.28073636436,166.112111099965,190.047629228663,368.169192177892,305.188521629237,334.064288027414
"Pigl",160.988093364121,131.882948812699,122.716469159079,222.171064245279,215.491536777633,209.385023834846
"Ndufa2",3032.34289291822,2775.58236547032,2620.48531045008,3084.29861569716,3563.81434934787,3508.15089934201
"Pam16",440.9151512286,438.938669330816,427.878662377675,538.852993915535,626.785028292304,552.015062837321
"Cox6c",6837.18835324786,6466.29145209135,5967.49555778001,7299.20109166475,7794.88675673815,8550.52297332844
"Ube2z",3007.11341559996,2935.65403616665,2945.19525981791,2403.67932364417,2673.40769484536,2495.48878406803
"Tmem87b",2274.25716968867,2027.57449548684,2327.26896821157,1666.63563432252,1321.38972805777,1285.81439636762
"Anapc1",15882.5566736842,15570.2418804367,16686.1818462766,14874.8817299459,15445.3832451786,14956.7529525664
"Mertk",1941.46834982403,1719.51203490145,1774.50186376934,440.110298695411,391.603909474075,420.673547886373
"Tsg101",1961.892212415,1900.7252470105,1852.69288836628,2151.18014586699,1988.64778610019,2306.09051250833
"Hps5",1194.19525973087,1181.91283897793,1318.38755362055,1079.82190272864,1022.76440044207,947.943107906849
"Map3k4",1713.20165027789,1778.90969887053,1819.02730833149,2056.66928044202,2182.26200949938,2080.5257368317
"Piezo1",6405.88443147383,5706.2027013006,6284.6036019787,5200.91881823711,6098.30110424013,6161.63020139452
"Rnf166",1792.49429327812,1571.52124501239,1759.29805343105,966.973108191359,1173.7178627533,1041.21461852419
"Ankrd28",976.741193321123,1091.3062329234,897.024809959289,962.741278396211,894.782117178194,972.688610723694
"Ankrd52",605.507455638187,701.697826888942,482.177985014436,530.389334325238,563.340819494829,572.001815112466
"Pkd2l2",13.2154405000398,2.01348013454503,13.0318374328226,10.5795744878704,20.7834477095179,6.66225075838147
"Srp19",939.497679184647,963.450244379795,906.798688033905,1484.66695313115,1248.10072824,1586.56743060313
"Wdfy2",2506.12808028027,2255.09775069043,2651.9789175794,2428.3649974492,2173.51108414801,2163.3279962573
"Rbsn",1424.86476664065,1410.44283424879,1683.27900173958,1269.54893854445,1261.22711626706,1361.0026549265
"Mrps25",457.734802774105,408.73646731264,390.955122984678,660.870753008974,825.868580036108,724.281832446899
"Dguok",783.315200547813,869.823418123451,805.80194792953,548.021958471689,589.593595548957,493.958306228569
"Camta1",148.974056545903,139.936869350879,142.264225308313,134.007943513026,106.104969885434,116.113513217506
"Csf1",27098.8614471725,24000.6832037767,26770.6520463758,15056.8504111372,16922.1018982233,17378.0052281839
"Strip1",5576.91589101679,5217.93376867344,5463.59784371087,4631.73771078968,5159.76436030506,5203.21784229593
"Kif1a",600.701840910899,833.580775701641,651.59187164113,328.672114089842,411.293491514671,453.03305156994
"Slc25a11",5970.97629865434,5669.96005887879,5387.57879201941,5271.44931482292,6032.66916410481,6043.61318796033
"Cmc2",408.477251819412,356.38598381447,412.674852039382,401.318525573219,478.019297318913,463.502302761682
"Chfr",992.359441184806,1024.86138848342,1071.86862884966,770.193022716969,764.612102576476,840.395345664405
"Tex261",1756.45218282347,1470.84723828514,1522.55300673477,1307.63540670079,1638.61077204515,1351.4851538431
"Fam120b",1679.56234718688,1818.17256149416,1593.14212616256,1209.59801644652,1261.22711626706,1274.39339506754
"Tbp",789.322218956922,757.06853058893,810.145893740471,723.642894970339,724.139072826362,692.874078871673
"Psmb1",5068.72213360617,5240.08205015343,5043.32108650234,5399.10951364322,5914.53167186124,5723.82515155802
"Fhod1",111.730542409427,75.5055050454385,102.08272655711,30.3281135318953,18.595716371674,49.4910056336909
"Slc9a5",106.92492768214,172.1525515036,124.88844206455,76.1729363126672,32.8159700676599,39.0217544419486
